customerId,transactionDate,amount,currency,sourceChannel,externalTransactionId
customer-0984,2026-04-29T02:41:00.000Z,284.41,UAH,pos,
customer-0985,2026-04-29T02:48:00.000Z,285.42,USD,web,ext-005784
customer-0986,2026-04-29T02:55:00.000Z,286.43,EUR,mobile,
customer-0987,2026-04-29T03:02:00.000Z,287.44,GBP,email,
customer-0988,2026-04-29T03:09:00.000Z,288.45,UAH,pos,ext-005787
customer-0989,2026-04-29T03:16:00.000Z,289.46,USD,web,
customer-0990,2026-04-29T03:23:00.000Z,290.47,EUR,mobile,
customer-0991,2026-04-29T03:30:00.000Z,291.48,GBP,email,ext-005790
customer-0992,2026-04-29T03:37:00.000Z,292.49,UAH,pos,
customer-0993,2026-04-29T03:44:00.000Z,293.50,USD,web,
customer-0994,2026-04-29T03:51:00.000Z,294.51,EUR,mobile,ext-005793
customer-0995,2026-04-29T03:58:00.000Z,295.52,GBP,email,
customer-0996,2026-04-29T04:05:00.000Z,296.53,UAH,pos,
customer-0997,2026-04-29T04:12:00.000Z,297.54,USD,web,ext-005796
customer-0998,2026-04-29T04:19:00.000Z,298.55,EUR,mobile,
customer-0999,2026-04-29T04:26:00.000Z,299.56,GBP,email,
customer-1000,2026-04-29T04:33:00.000Z,300.57,UAH,pos,ext-005799
customer-1001,2026-04-29T04:40:00.000Z,301.58,USD,web,
customer-1002,2026-04-29T04:47:00.000Z,302.59,EUR,mobile,
customer-1003,2026-04-29T04:54:00.000Z,303.60,GBP,email,ext-005802
customer-1004,2026-04-29T05:01:00.000Z,304.61,UAH,pos,
customer-1005,2026-04-29T05:08:00.000Z,305.62,USD,web,
customer-1006,2026-04-29T05:15:00.000Z,306.63,EUR,mobile,ext-005805
customer-1007,2026-04-29T05:22:00.000Z,307.64,GBP,email,
customer-1008,2026-04-29T05:29:00.000Z,308.65,UAH,pos,
customer-1009,2026-04-29T05:36:00.000Z,309.66,USD,web,ext-005808
customer-1010,2026-04-29T05:43:00.000Z,310.67,EUR,mobile,
customer-1011,2026-04-29T05:50:00.000Z,311.68,GBP,email,
customer-1012,2026-04-29T05:57:00.000Z,312.69,UAH,pos,ext-005811
customer-1013,2026-04-29T06:04:00.000Z,313.70,USD,web,
customer-1014,2026-04-29T06:11:00.000Z,314.71,EUR,mobile,
customer-1015,2026-04-29T06:18:00.000Z,315.72,GBP,email,ext-005814
customer-1016,2026-04-29T06:25:00.000Z,316.73,UAH,pos,
customer-1017,2026-04-29T06:32:00.000Z,317.74,USD,web,
customer-1018,2026-04-29T06:39:00.000Z,318.75,EUR,mobile,ext-005817
customer-1019,2026-04-29T06:46:00.000Z,319.76,GBP,email,
customer-1020,2026-04-29T06:53:00.000Z,320.77,UAH,pos,
customer-1021,2026-04-29T07:00:00.000Z,321.78,USD,web,ext-005820
customer-1022,2026-04-29T07:07:00.000Z,322.79,EUR,mobile,
customer-1023,2026-04-29T07:14:00.000Z,323.80,GBP,email,
customer-1024,2026-04-29T07:21:00.000Z,324.81,UAH,pos,ext-005823
customer-1025,2026-04-29T07:28:00.000Z,325.82,USD,web,
customer-1026,2026-04-29T07:35:00.000Z,326.83,EUR,mobile,
customer-1027,2026-04-29T07:42:00.000Z,327.84,GBP,email,ext-005826
customer-1028,2026-04-29T07:49:00.000Z,328.85,UAH,pos,
customer-1029,2026-04-29T07:56:00.000Z,329.86,USD,web,
customer-1030,2026-04-29T08:03:00.000Z,330.87,EUR,mobile,ext-005829
customer-1031,2026-04-29T08:10:00.000Z,331.88,GBP,email,
customer-1032,2026-04-29T08:17:00.000Z,332.89,UAH,pos,
customer-1033,2026-04-29T08:24:00.000Z,333.90,USD,web,ext-005832
customer-1034,2026-04-29T08:31:00.000Z,334.91,EUR,mobile,
customer-1035,2026-04-29T08:38:00.000Z,335.92,GBP,email,
customer-1036,2026-04-29T08:45:00.000Z,336.93,UAH,pos,ext-005835
customer-1037,2026-04-29T08:52:00.000Z,337.94,USD,web,
customer-1038,2026-04-29T08:59:00.000Z,338.95,EUR,mobile,
customer-1039,2026-04-29T09:06:00.000Z,339.96,GBP,email,ext-005838
customer-1040,2026-04-29T09:13:00.000Z,340.97,UAH,pos,
customer-1041,2026-04-29T09:20:00.000Z,341.98,USD,web,
customer-1042,2026-04-29T09:27:00.000Z,342.00,EUR,mobile,ext-005841
customer-1043,2026-04-29T09:34:00.000Z,343.01,GBP,email,
customer-1044,2026-04-29T09:41:00.000Z,344.02,UAH,pos,
customer-1045,2026-04-29T09:48:00.000Z,345.03,USD,web,ext-005844
customer-1046,2026-04-29T09:55:00.000Z,346.04,EUR,mobile,
customer-1047,2026-04-29T10:02:00.000Z,347.05,GBP,email,
customer-1048,2026-04-29T10:09:00.000Z,348.06,UAH,pos,ext-005847
customer-1049,2026-04-29T10:16:00.000Z,349.07,USD,web,
customer-1050,2026-04-29T10:23:00.000Z,350.08,EUR,mobile,
customer-1051,2026-04-29T10:30:00.000Z,351.09,GBP,email,ext-005850
customer-1052,2026-04-29T10:37:00.000Z,352.10,UAH,pos,
customer-1053,2026-04-29T10:44:00.000Z,353.11,USD,web,
customer-1054,2026-04-29T10:51:00.000Z,354.12,EUR,mobile,ext-005853
customer-1055,2026-04-29T10:58:00.000Z,355.13,GBP,email,
customer-1056,2026-04-29T11:05:00.000Z,356.14,UAH,pos,
customer-1057,2026-04-29T11:12:00.000Z,357.15,USD,web,ext-005856
customer-1058,2026-04-29T11:19:00.000Z,358.16,EUR,mobile,
customer-1059,2026-04-29T11:26:00.000Z,359.17,GBP,email,
customer-1060,2026-04-29T11:33:00.000Z,360.18,UAH,pos,ext-005859
customer-1061,2026-04-29T11:40:00.000Z,361.19,USD,web,
customer-1062,2026-04-29T11:47:00.000Z,362.20,EUR,mobile,
customer-1063,2026-04-29T11:54:00.000Z,363.21,GBP,email,ext-005862
customer-1064,2026-04-29T12:01:00.000Z,364.22,UAH,pos,
customer-1065,2026-04-29T12:08:00.000Z,365.23,USD,web,
customer-1066,2026-04-29T12:15:00.000Z,366.24,EUR,mobile,ext-005865
customer-1067,2026-04-29T12:22:00.000Z,367.25,GBP,email,
customer-1068,2026-04-29T12:29:00.000Z,368.26,UAH,pos,
customer-1069,2026-04-29T12:36:00.000Z,369.27,USD,web,ext-005868
customer-1070,2026-04-29T12:43:00.000Z,370.28,EUR,mobile,
customer-1071,2026-04-29T12:50:00.000Z,371.29,GBP,email,
customer-1072,2026-04-29T12:57:00.000Z,372.30,UAH,pos,ext-005871
customer-1073,2026-04-29T13:04:00.000Z,373.31,USD,web,
customer-1074,2026-04-29T13:11:00.000Z,374.32,EUR,mobile,
customer-1075,2026-04-29T13:18:00.000Z,375.33,GBP,email,ext-005874
customer-1076,2026-04-29T13:25:00.000Z,376.34,UAH,pos,
customer-1077,2026-04-29T13:32:00.000Z,377.35,USD,web,
customer-1078,2026-04-29T13:39:00.000Z,378.36,EUR,mobile,ext-005877
customer-1079,2026-04-29T13:46:00.000Z,379.37,GBP,email,
customer-1080,2026-04-29T13:53:00.000Z,380.38,UAH,pos,
customer-1081,2026-04-29T14:00:00.000Z,381.39,USD,web,ext-005880
customer-1082,2026-04-29T14:07:00.000Z,382.40,EUR,mobile,
customer-1083,2026-04-29T14:14:00.000Z,383.41,GBP,email,
customer-1084,2026-04-29T14:21:00.000Z,384.42,UAH,pos,ext-005883
customer-1085,2026-04-29T14:28:00.000Z,385.43,USD,web,
customer-1086,2026-04-29T14:35:00.000Z,386.44,EUR,mobile,
customer-1087,2026-04-29T14:42:00.000Z,387.45,GBP,email,ext-005886
customer-1088,2026-04-29T14:49:00.000Z,388.46,UAH,pos,
customer-1089,2026-04-29T14:56:00.000Z,389.47,USD,web,
customer-1090,2026-04-29T15:03:00.000Z,390.48,EUR,mobile,ext-005889
customer-1091,2026-04-29T15:10:00.000Z,391.49,GBP,email,
customer-1092,2026-04-29T15:17:00.000Z,392.50,UAH,pos,
customer-1093,2026-04-29T15:24:00.000Z,393.51,USD,web,ext-005892
customer-1094,2026-04-29T15:31:00.000Z,394.52,EUR,mobile,
customer-1095,2026-04-29T15:38:00.000Z,395.53,GBP,email,
customer-1096,2026-04-29T15:45:00.000Z,396.54,UAH,pos,ext-005895
customer-1097,2026-04-29T15:52:00.000Z,397.55,USD,web,
customer-1098,2026-04-29T15:59:00.000Z,398.56,EUR,mobile,
customer-1099,2026-04-29T16:06:00.000Z,399.57,GBP,email,ext-005898
customer-1100,2026-04-29T16:13:00.000Z,400.58,UAH,pos,
customer-1101,2026-04-29T16:20:00.000Z,401.59,USD,web,
customer-1102,2026-04-29T16:27:00.000Z,402.60,EUR,mobile,ext-005901
customer-1103,2026-04-29T16:34:00.000Z,403.61,GBP,email,
customer-1104,2026-04-29T16:41:00.000Z,404.62,UAH,pos,
customer-1105,2026-04-29T16:48:00.000Z,405.63,USD,web,ext-005904
customer-1106,2026-04-29T16:55:00.000Z,406.64,EUR,mobile,
customer-1107,2026-04-29T17:02:00.000Z,407.65,GBP,email,
customer-1108,2026-04-29T17:09:00.000Z,408.66,UAH,pos,ext-005907
customer-1109,2026-04-29T17:16:00.000Z,409.67,USD,web,
customer-1110,2026-04-29T17:23:00.000Z,410.68,EUR,mobile,
customer-1111,2026-04-29T17:30:00.000Z,411.69,GBP,email,ext-005910
customer-1112,2026-04-29T17:37:00.000Z,412.70,UAH,pos,
customer-1113,2026-04-29T17:44:00.000Z,413.71,USD,web,
customer-1114,2026-04-29T17:51:00.000Z,414.72,EUR,mobile,ext-005913
customer-1115,2026-04-29T17:58:00.000Z,415.73,GBP,email,
customer-1116,2026-04-29T18:05:00.000Z,416.74,UAH,pos,
customer-1117,2026-04-29T18:12:00.000Z,417.75,USD,web,ext-005916
customer-1118,2026-04-29T18:19:00.000Z,418.76,EUR,mobile,
customer-1119,2026-04-29T18:26:00.000Z,419.77,GBP,email,
customer-1120,2026-04-29T18:33:00.000Z,420.78,UAH,pos,ext-005919
customer-1121,2026-04-29T18:40:00.000Z,421.79,USD,web,
customer-1122,2026-04-29T18:47:00.000Z,422.80,EUR,mobile,
customer-1123,2026-04-29T18:54:00.000Z,423.81,GBP,email,ext-005922
customer-1124,2026-04-29T19:01:00.000Z,424.82,UAH,pos,
customer-1125,2026-04-29T19:08:00.000Z,425.83,USD,web,
customer-1126,2026-04-29T19:15:00.000Z,426.84,EUR,mobile,ext-005925
customer-1127,2026-04-29T19:22:00.000Z,427.85,GBP,email,
customer-1128,2026-04-29T19:29:00.000Z,428.86,UAH,pos,
customer-1129,2026-04-29T19:36:00.000Z,429.87,USD,web,ext-005928
customer-1130,2026-04-29T19:43:00.000Z,430.88,EUR,mobile,
customer-1131,2026-04-29T19:50:00.000Z,431.89,GBP,email,
customer-1132,2026-04-29T19:57:00.000Z,432.90,UAH,pos,ext-005931
customer-1133,2026-04-29T20:04:00.000Z,433.91,USD,web,
customer-1134,2026-04-29T20:11:00.000Z,434.92,EUR,mobile,
customer-1135,2026-04-29T20:18:00.000Z,435.93,GBP,email,ext-005934
customer-1136,2026-04-29T20:25:00.000Z,436.94,UAH,pos,
customer-1137,2026-04-29T20:32:00.000Z,437.95,USD,web,
customer-1138,2026-04-29T20:39:00.000Z,438.96,EUR,mobile,ext-005937
customer-1139,2026-04-29T20:46:00.000Z,439.97,GBP,email,
customer-1140,2026-04-29T20:53:00.000Z,440.98,UAH,pos,
customer-1141,2026-04-29T21:00:00.000Z,441.00,USD,web,ext-005940
customer-1142,2026-04-29T21:07:00.000Z,442.01,EUR,mobile,
customer-1143,2026-04-29T21:14:00.000Z,443.02,GBP,email,
customer-1144,2026-04-29T21:21:00.000Z,444.03,UAH,pos,ext-005943
customer-1145,2026-04-29T21:28:00.000Z,445.04,USD,web,
customer-1146,2026-04-29T21:35:00.000Z,446.05,EUR,mobile,
customer-1147,2026-04-29T21:42:00.000Z,447.06,GBP,email,ext-005946
customer-1148,2026-04-29T21:49:00.000Z,448.07,UAH,pos,
customer-1149,2026-04-29T21:56:00.000Z,449.08,USD,web,
customer-1150,2026-04-29T22:03:00.000Z,450.09,EUR,mobile,ext-005949
customer-1151,2026-04-29T22:10:00.000Z,451.10,GBP,email,
customer-1152,2026-04-29T22:17:00.000Z,452.11,UAH,pos,
customer-1153,2026-04-29T22:24:00.000Z,453.12,USD,web,ext-005952
customer-1154,2026-04-29T22:31:00.000Z,454.13,EUR,mobile,
customer-1155,2026-04-29T22:38:00.000Z,455.14,GBP,email,
customer-1156,2026-04-29T22:45:00.000Z,456.15,UAH,pos,ext-005955
customer-1157,2026-04-29T22:52:00.000Z,457.16,USD,web,
customer-1158,2026-04-29T22:59:00.000Z,458.17,EUR,mobile,
customer-1159,2026-04-29T23:06:00.000Z,459.18,GBP,email,ext-005958
customer-1160,2026-04-29T23:13:00.000Z,460.19,UAH,pos,
customer-1161,2026-04-29T23:20:00.000Z,461.20,USD,web,
customer-1162,2026-04-29T23:27:00.000Z,462.21,EUR,mobile,ext-005961
customer-1163,2026-04-29T23:34:00.000Z,463.22,GBP,email,
customer-1164,2026-04-29T23:41:00.000Z,464.23,UAH,pos,
customer-1165,2026-04-29T23:48:00.000Z,465.24,USD,web,ext-005964
customer-1166,2026-04-29T23:55:00.000Z,466.25,EUR,mobile,
customer-1167,2026-04-30T00:02:00.000Z,467.26,GBP,email,
customer-1168,2026-04-30T00:09:00.000Z,468.27,UAH,pos,ext-005967
customer-1169,2026-04-30T00:16:00.000Z,469.28,USD,web,
customer-1170,2026-04-30T00:23:00.000Z,470.29,EUR,mobile,
customer-1171,2026-04-30T00:30:00.000Z,471.30,GBP,email,ext-005970
customer-1172,2026-04-30T00:37:00.000Z,472.31,UAH,pos,
customer-1173,2026-04-30T00:44:00.000Z,473.32,USD,web,
customer-1174,2026-04-30T00:51:00.000Z,474.33,EUR,mobile,ext-005973
customer-1175,2026-04-30T00:58:00.000Z,475.34,GBP,email,
customer-1176,2026-04-30T01:05:00.000Z,476.35,UAH,pos,
customer-1177,2026-04-30T01:12:00.000Z,477.36,USD,web,ext-005976
customer-1178,2026-04-30T01:19:00.000Z,478.37,EUR,mobile,
customer-1179,2026-04-30T01:26:00.000Z,479.38,GBP,email,
customer-1180,2026-04-30T01:33:00.000Z,480.39,UAH,pos,ext-005979
customer-1181,2026-04-30T01:40:00.000Z,481.40,USD,web,
customer-1182,2026-04-30T01:47:00.000Z,482.41,EUR,mobile,
customer-1183,2026-04-30T01:54:00.000Z,483.42,GBP,email,ext-005982
customer-1184,2026-04-30T02:01:00.000Z,484.43,UAH,pos,
customer-1185,2026-04-30T02:08:00.000Z,485.44,USD,web,
customer-1186,2026-04-30T02:15:00.000Z,486.45,EUR,mobile,ext-005985
customer-1187,2026-04-30T02:22:00.000Z,487.46,GBP,email,
customer-1188,2026-04-30T02:29:00.000Z,488.47,UAH,pos,
customer-1189,2026-04-30T02:36:00.000Z,489.48,USD,web,ext-005988
customer-1190,2026-04-30T02:43:00.000Z,490.49,EUR,mobile,
customer-1191,2026-04-30T02:50:00.000Z,491.50,GBP,email,
customer-1192,2026-04-30T02:57:00.000Z,492.51,UAH,pos,ext-005991
customer-1193,2026-04-30T03:04:00.000Z,493.52,USD,web,
customer-1194,2026-04-30T03:11:00.000Z,494.53,EUR,mobile,
customer-1195,2026-04-30T03:18:00.000Z,495.54,GBP,email,ext-005994
customer-1196,2026-04-30T03:25:00.000Z,496.55,UAH,pos,
customer-1197,2026-04-30T03:32:00.000Z,497.56,USD,web,
customer-1198,2026-04-30T03:39:00.000Z,498.57,EUR,mobile,ext-005997
customer-1199,2026-04-30T03:46:00.000Z,499.58,GBP,email,
customer-1200,2026-04-30T03:53:00.000Z,500.59,UAH,pos,
customer-0001,2026-04-30T04:00:00.000Z,1.60,USD,web,ext-006000
customer-0002,2026-04-30T04:07:00.000Z,2.61,EUR,mobile,
customer-0003,2026-04-30T04:14:00.000Z,3.62,GBP,email,
customer-0004,2026-04-30T04:21:00.000Z,4.63,UAH,pos,ext-006003
customer-0005,2026-04-30T04:28:00.000Z,5.64,USD,web,
customer-0006,2026-04-30T04:35:00.000Z,6.65,EUR,mobile,
customer-0007,2026-04-30T04:42:00.000Z,7.66,GBP,email,ext-006006
customer-0008,2026-04-30T04:49:00.000Z,8.67,UAH,pos,
customer-0009,2026-04-30T04:56:00.000Z,9.68,USD,web,
customer-0010,2026-04-30T05:03:00.000Z,10.69,EUR,mobile,ext-006009
customer-0011,2026-04-30T05:10:00.000Z,11.70,GBP,email,
customer-0012,2026-04-30T05:17:00.000Z,12.71,UAH,pos,
customer-0013,2026-04-30T05:24:00.000Z,13.72,USD,web,ext-006012
customer-0014,2026-04-30T05:31:00.000Z,14.73,EUR,mobile,
customer-0015,2026-04-30T05:38:00.000Z,15.74,GBP,email,
customer-0016,2026-04-30T05:45:00.000Z,16.75,UAH,pos,ext-006015
customer-0017,2026-04-30T05:52:00.000Z,17.76,USD,web,
customer-0018,2026-04-30T05:59:00.000Z,18.77,EUR,mobile,
customer-0019,2026-04-30T06:06:00.000Z,19.78,GBP,email,ext-006018
customer-0020,2026-04-30T06:13:00.000Z,20.79,UAH,pos,
customer-0021,2026-04-30T06:20:00.000Z,21.80,USD,web,
customer-0022,2026-04-30T06:27:00.000Z,22.81,EUR,mobile,ext-006021
customer-0023,2026-04-30T06:34:00.000Z,23.82,GBP,email,
customer-0024,2026-04-30T06:41:00.000Z,24.83,UAH,pos,
customer-0025,2026-04-30T06:48:00.000Z,25.84,USD,web,ext-006024
customer-0026,2026-04-30T06:55:00.000Z,26.85,EUR,mobile,
customer-0027,2026-04-30T07:02:00.000Z,27.86,GBP,email,
customer-0028,2026-04-30T07:09:00.000Z,28.87,UAH,pos,ext-006027
customer-0029,2026-04-30T07:16:00.000Z,29.88,USD,web,
customer-0030,2026-04-30T07:23:00.000Z,30.89,EUR,mobile,
customer-0031,2026-04-30T07:30:00.000Z,31.90,GBP,email,ext-006030
customer-0032,2026-04-30T07:37:00.000Z,32.91,UAH,pos,
customer-0033,2026-04-30T07:44:00.000Z,33.92,USD,web,
customer-0034,2026-04-30T07:51:00.000Z,34.93,EUR,mobile,ext-006033
customer-0035,2026-04-30T07:58:00.000Z,35.94,GBP,email,
customer-0036,2026-04-30T08:05:00.000Z,36.95,UAH,pos,
customer-0037,2026-04-30T08:12:00.000Z,37.96,USD,web,ext-006036
customer-0038,2026-04-30T08:19:00.000Z,38.97,EUR,mobile,
customer-0039,2026-04-30T08:26:00.000Z,39.98,GBP,email,
customer-0040,2026-04-30T08:33:00.000Z,40.00,UAH,pos,ext-006039
customer-0041,2026-04-30T08:40:00.000Z,41.01,USD,web,
customer-0042,2026-04-30T08:47:00.000Z,42.02,EUR,mobile,
customer-0043,2026-04-30T08:54:00.000Z,43.03,GBP,email,ext-006042
customer-0044,2026-04-30T09:01:00.000Z,44.04,UAH,pos,
customer-0045,2026-04-30T09:08:00.000Z,45.05,USD,web,
customer-0046,2026-04-30T09:15:00.000Z,46.06,EUR,mobile,ext-006045
customer-0047,2026-04-30T09:22:00.000Z,47.07,GBP,email,
customer-0048,2026-04-30T09:29:00.000Z,48.08,UAH,pos,
customer-0049,2026-04-30T09:36:00.000Z,49.09,USD,web,ext-006048
customer-0050,2026-04-30T09:43:00.000Z,50.10,EUR,mobile,
customer-0051,2026-04-30T09:50:00.000Z,51.11,GBP,email,
customer-0052,2026-04-30T09:57:00.000Z,52.12,UAH,pos,ext-006051
customer-0053,2026-04-30T10:04:00.000Z,53.13,USD,web,
customer-0054,2026-04-30T10:11:00.000Z,54.14,EUR,mobile,
customer-0055,2026-04-30T10:18:00.000Z,55.15,GBP,email,ext-006054
customer-0056,2026-04-30T10:25:00.000Z,56.16,UAH,pos,
customer-0057,2026-04-30T10:32:00.000Z,57.17,USD,web,
customer-0058,2026-04-30T10:39:00.000Z,58.18,EUR,mobile,ext-006057
customer-0059,2026-04-30T10:46:00.000Z,59.19,GBP,email,
customer-0060,2026-04-30T10:53:00.000Z,60.20,UAH,pos,
customer-0061,2026-04-30T11:00:00.000Z,61.21,USD,web,ext-006060
customer-0062,2026-04-30T11:07:00.000Z,62.22,EUR,mobile,
customer-0063,2026-04-30T11:14:00.000Z,63.23,GBP,email,
customer-0064,2026-04-30T11:21:00.000Z,64.24,UAH,pos,ext-006063
customer-0065,2026-04-30T11:28:00.000Z,65.25,USD,web,
customer-0066,2026-04-30T11:35:00.000Z,66.26,EUR,mobile,
customer-0067,2026-04-30T11:42:00.000Z,67.27,GBP,email,ext-006066
customer-0068,2026-04-30T11:49:00.000Z,68.28,UAH,pos,
customer-0069,2026-04-30T11:56:00.000Z,69.29,USD,web,
customer-0070,2026-04-30T12:03:00.000Z,70.30,EUR,mobile,ext-006069
customer-0071,2026-04-30T12:10:00.000Z,71.31,GBP,email,
customer-0072,2026-04-30T12:17:00.000Z,72.32,UAH,pos,
customer-0073,2026-04-30T12:24:00.000Z,73.33,USD,web,ext-006072
customer-0074,2026-04-30T12:31:00.000Z,74.34,EUR,mobile,
customer-0075,2026-04-30T12:38:00.000Z,75.35,GBP,email,
customer-0076,2026-04-30T12:45:00.000Z,76.36,UAH,pos,ext-006075
customer-0077,2026-04-30T12:52:00.000Z,77.37,USD,web,
customer-0078,2026-04-30T12:59:00.000Z,78.38,EUR,mobile,
customer-0079,2026-04-30T13:06:00.000Z,79.39,GBP,email,ext-006078
customer-0080,2026-04-30T13:13:00.000Z,80.40,UAH,pos,
customer-0081,2026-04-30T13:20:00.000Z,81.41,USD,web,
customer-0082,2026-04-30T13:27:00.000Z,82.42,EUR,mobile,ext-006081
customer-0083,2026-04-30T13:34:00.000Z,83.43,GBP,email,
customer-0084,2026-04-30T13:41:00.000Z,84.44,UAH,pos,
customer-0085,2026-04-30T13:48:00.000Z,85.45,USD,web,ext-006084
customer-0086,2026-04-30T13:55:00.000Z,86.46,EUR,mobile,
customer-0087,2026-04-30T14:02:00.000Z,87.47,GBP,email,
customer-0088,2026-04-30T14:09:00.000Z,88.48,UAH,pos,ext-006087
customer-0089,2026-04-30T14:16:00.000Z,89.49,USD,web,
customer-0090,2026-04-30T14:23:00.000Z,90.50,EUR,mobile,
customer-0091,2026-04-30T14:30:00.000Z,91.51,GBP,email,ext-006090
customer-0092,2026-04-30T14:37:00.000Z,92.52,UAH,pos,
customer-0093,2026-04-30T14:44:00.000Z,93.53,USD,web,
customer-0094,2026-04-30T14:51:00.000Z,94.54,EUR,mobile,ext-006093
customer-0095,2026-04-30T14:58:00.000Z,95.55,GBP,email,
customer-0096,2026-04-30T15:05:00.000Z,96.56,UAH,pos,
customer-0097,2026-04-30T15:12:00.000Z,97.57,USD,web,ext-006096
customer-0098,2026-04-30T15:19:00.000Z,98.58,EUR,mobile,
customer-0099,2026-04-30T15:26:00.000Z,99.59,GBP,email,
customer-0100,2026-04-30T15:33:00.000Z,100.60,UAH,pos,ext-006099
customer-0101,2026-04-30T15:40:00.000Z,101.61,USD,web,
customer-0102,2026-04-30T15:47:00.000Z,102.62,EUR,mobile,
customer-0103,2026-04-30T15:54:00.000Z,103.63,GBP,email,ext-006102
customer-0104,2026-04-30T16:01:00.000Z,104.64,UAH,pos,
customer-0105,2026-04-30T16:08:00.000Z,105.65,USD,web,
customer-0106,2026-04-30T16:15:00.000Z,106.66,EUR,mobile,ext-006105
customer-0107,2026-04-30T16:22:00.000Z,107.67,GBP,email,
customer-0108,2026-04-30T16:29:00.000Z,108.68,UAH,pos,
customer-0109,2026-04-30T16:36:00.000Z,109.69,USD,web,ext-006108
customer-0110,2026-04-30T16:43:00.000Z,110.70,EUR,mobile,
customer-0111,2026-04-30T16:50:00.000Z,111.71,GBP,email,
customer-0112,2026-04-30T16:57:00.000Z,112.72,UAH,pos,ext-006111
customer-0113,2026-04-30T17:04:00.000Z,113.73,USD,web,
customer-0114,2026-04-30T17:11:00.000Z,114.74,EUR,mobile,
customer-0115,2026-04-30T17:18:00.000Z,115.75,GBP,email,ext-006114
customer-0116,2026-04-30T17:25:00.000Z,116.76,UAH,pos,
customer-0117,2026-04-30T17:32:00.000Z,117.77,USD,web,
customer-0118,2026-04-30T17:39:00.000Z,118.78,EUR,mobile,ext-006117
customer-0119,2026-04-30T17:46:00.000Z,119.79,GBP,email,
customer-0120,2026-04-30T17:53:00.000Z,120.80,UAH,pos,
customer-0121,2026-04-30T18:00:00.000Z,121.81,USD,web,ext-006120
customer-0122,2026-04-30T18:07:00.000Z,122.82,EUR,mobile,
customer-0123,2026-04-30T18:14:00.000Z,123.83,GBP,email,
customer-0124,2026-04-30T18:21:00.000Z,124.84,UAH,pos,ext-006123
customer-0125,2026-04-30T18:28:00.000Z,125.85,USD,web,
customer-0126,2026-04-30T18:35:00.000Z,126.86,EUR,mobile,
customer-0127,2026-04-30T18:42:00.000Z,127.87,GBP,email,ext-006126
customer-0128,2026-04-30T18:49:00.000Z,128.88,UAH,pos,
customer-0129,2026-04-30T18:56:00.000Z,129.89,USD,web,
customer-0130,2026-04-30T19:03:00.000Z,130.90,EUR,mobile,ext-006129
customer-0131,2026-04-30T19:10:00.000Z,131.91,GBP,email,
customer-0132,2026-04-30T19:17:00.000Z,132.92,UAH,pos,
customer-0133,2026-04-30T19:24:00.000Z,133.93,USD,web,ext-006132
customer-0134,2026-04-30T19:31:00.000Z,134.94,EUR,mobile,
customer-0135,2026-04-30T19:38:00.000Z,135.95,GBP,email,
customer-0136,2026-04-30T19:45:00.000Z,136.96,UAH,pos,ext-006135
customer-0137,2026-04-30T19:52:00.000Z,137.97,USD,web,
customer-0138,2026-04-30T19:59:00.000Z,138.98,EUR,mobile,
customer-0139,2026-04-30T20:06:00.000Z,139.00,GBP,email,ext-006138
customer-0140,2026-04-30T20:13:00.000Z,140.01,UAH,pos,
customer-0141,2026-04-30T20:20:00.000Z,141.02,USD,web,
customer-0142,2026-04-30T20:27:00.000Z,142.03,EUR,mobile,ext-006141
customer-0143,2026-04-30T20:34:00.000Z,143.04,GBP,email,
customer-0144,2026-04-30T20:41:00.000Z,144.05,UAH,pos,
customer-0145,2026-04-30T20:48:00.000Z,145.06,USD,web,ext-006144
customer-0146,2026-04-30T20:55:00.000Z,146.07,EUR,mobile,
customer-0147,2026-04-30T21:02:00.000Z,147.08,GBP,email,
customer-0148,2026-04-30T21:09:00.000Z,148.09,UAH,pos,ext-006147
customer-0149,2026-04-30T21:16:00.000Z,149.10,USD,web,
customer-0150,2026-04-30T21:23:00.000Z,150.11,EUR,mobile,
customer-0151,2026-04-30T21:30:00.000Z,151.12,GBP,email,ext-006150
customer-0152,2026-04-30T21:37:00.000Z,152.13,UAH,pos,
customer-0153,2026-04-30T21:44:00.000Z,153.14,USD,web,
customer-0154,2026-04-30T21:51:00.000Z,154.15,EUR,mobile,ext-006153
customer-0155,2026-04-30T21:58:00.000Z,155.16,GBP,email,
customer-0156,2026-04-30T22:05:00.000Z,156.17,UAH,pos,
customer-0157,2026-04-30T22:12:00.000Z,157.18,USD,web,ext-006156
customer-0158,2026-04-30T22:19:00.000Z,158.19,EUR,mobile,
customer-0159,2026-04-30T22:26:00.000Z,159.20,GBP,email,
customer-0160,2026-04-30T22:33:00.000Z,160.21,UAH,pos,ext-006159
customer-0161,2026-04-30T22:40:00.000Z,161.22,USD,web,
customer-0162,2026-04-30T22:47:00.000Z,162.23,EUR,mobile,
customer-0163,2026-04-30T22:54:00.000Z,163.24,GBP,email,ext-006162
customer-0164,2026-04-30T23:01:00.000Z,164.25,UAH,pos,
customer-0165,2026-04-30T23:08:00.000Z,165.26,USD,web,
customer-0166,2026-04-30T23:15:00.000Z,166.27,EUR,mobile,ext-006165
customer-0167,2026-04-30T23:22:00.000Z,167.28,GBP,email,
customer-0168,2026-04-30T23:29:00.000Z,168.29,UAH,pos,
customer-0169,2026-04-30T23:36:00.000Z,169.30,USD,web,ext-006168
